"","LON5","LAT5","YY","MM","avg_sst"
"687",170,-5,2000,11,29.8838377968126
"688",175,-5,2000,11,29.3648850369708
"689",180,-5,2000,11,29.1156102322918
"690",110,10,2000,11,27.5662599273485
"691",115,10,2000,11,28.6957762670357
"692",155,10,2000,11,28.7573124958172
"693",160,10,2000,11,28.6427781646176
"694",145,-10,2000,11,29.2628982373898
"695",150,-10,2000,11,29.3084627817555
"696",155,-10,2000,11,29.9400934952026
"697",155,-10,2000,11,29.9400934952026
"698",160,-10,2000,11,30.2721764595315
"699",160,-10,2000,11,30.2721764595315
"700",165,-10,2000,11,30.1674731737327
"701",165,-10,2000,11,30.1674731737327
"702",170,-10,2000,11,29.9159145869246
"703",175,-10,2000,11,29.5509472943525
"704",175,-10,2000,11,29.5509472943525
"705",180,-10,2000,11,29.2932595421743
"706",110,15,2000,11,26.3880109420735
"707",115,15,2000,11,27.5639235525007
"708",175,-15,2000,11,28.026232392046
"709",125,25,2000,11,26.0858051776353
"710",125,30,2000,11,21.982227791602
"711",130,30,2000,11,24.8610154249549
"712",135,30,2000,11,25.9078516036748
"713",140,30,2000,11,26.0970374858607
"714",125,35,2000,11,16.7403130732116
"715",130,35,2000,11,19.8897276075464
"716",135,35,2000,11,20.8021104717578
"717",140,35,2000,11,22.7535295143515
"718",150,-35,2000,11,20.0433553389442
"719",140,40,2000,11,16.4067218950354
"720",145,40,2000,11,14.1354652681446
"721",150,-40,2000,11,16.9713173723106
"722",120,0,2000,12,29.2433275546646
"723",125,0,2000,12,29.553453517286
"724",130,0,2000,12,30.3567958880004
"725",135,0,2000,12,30.8925562218866
"726",145,0,2000,12,30.1679695432042
"727",150,0,2000,12,30.1830486366494
"728",155,0,2000,12,30.1505079750254
"729",160,0,2000,12,29.3747229901548
"730",165,0,2000,12,28.6819735562771
"731",170,0,2000,12,28.1646467311186
"732",175,0,2000,12,27.738974571749
"733",120,5,2000,12,29.195573109111
"734",125,5,2000,12,29.1394393998363
"735",130,5,2000,12,29.508237690417
"736",140,5,2000,12,29.6685255021328
"737",145,5,2000,12,29.4128985171223
"738",150,5,2000,12,29.7301623003893
"739",160,5,2000,12,29.2581029719904
"740",165,5,2000,12,29.2660166803364
"741",170,5,2000,12,28.6878919108704
"742",175,5,2000,12,28.2825231666948
"743",125,-5,2000,12,29.5992610304727
"744",130,-5,2000,12,29.8187876465768
"745",135,-5,2000,12,30.2504170690406
"746",145,-5,2000,12,29.7532125583199
"747",150,-5,2000,12,30.1646323922395
"748",155,-5,2000,12,30.3531685011944
"749",160,-5,2000,12,30.0836594908895
"750",165,-5,2000,12,29.9780949592542
"751",170,-5,2000,12,29.4437837560575
"752",175,-5,2000,12,29.0293855338509
"753",110,10,2000,12,26.5087833655759
"754",115,10,2000,12,28.0822230405629
"755",145,-10,2000,12,29.2022785450766
"756",150,-10,2000,12,29.6270657785136
"757",160,-10,2000,12,30.31709932495
"758",165,-10,2000,12,29.9777957406294
"759",170,-10,2000,12,29.6072151737729
"760",180,-10,2000,12,29.5668323798596
"761",110,15,2000,12,25.3544451014636
"762",115,15,2000,12,27.0747592188094
"763",125,30,2000,12,19.7207556122856
"764",130,30,2000,12,23.1492612638918
"765",135,30,2000,12,23.5498031447566
"766",140,30,2000,12,23.558624748978
"767",125,35,2000,12,13.3856308866261
"768",130,35,2000,12,17.4792082747904
"769",135,35,2000,12,18.1441176729735
"770",140,35,2000,12,20.8784228502947
"771",140,40,2000,12,12.3099172564487
"772",145,40,2000,12,10.2130839075897
"773",145,-40,2000,12,17.0297883040915
"774",150,-40,2000,12,19.0706831549698
"775",120,0,2001,1,28.9708501113393
"776",125,0,2001,1,28.8910296259684
"777",130,0,2001,1,29.1882805723315
"778",135,0,2001,1,29.5233584796744
"779",145,0,2001,1,30.4811922456578
"780",150,0,2001,1,30.3944675398605
"781",155,0,2001,1,30.1779882960236
"782",160,0,2001,1,29.4974474373876
"783",165,0,2001,1,28.735666066554
"784",170,0,2001,1,28.027599540883
"785",120,5,2001,1,28.2991884759565
"786",125,5,2001,1,28.3977476108175
"787",130,5,2001,1,28.4853633177256
"788",140,5,2001,1,29.4373761555365
"789",165,5,2001,1,28.8510786640623
"790",125,-5,2001,1,29.6666018296617
"791",130,-5,2001,1,30.0619715115616
"792",135,-5,2001,1,29.2703912600816
"793",140,-5,2001,1,30.4290177365567
"794",145,-5,2001,1,30.3460607602003
"795",150,-5,2001,1,30.807924441147
"796",155,-5,2001,1,30.7508677920603
"797",160,-5,2001,1,30.4481128599989
"798",165,-5,2001,1,29.9635248572953
"799",170,-5,2001,1,29.5298906851104
"800",175,-5,2001,1,29.2623844254255
"801",180,-5,2001,1,29.1265183876415
"802",110,10,2001,1,25.9616835377982
"803",115,10,2001,1,27.6285045344279
"804",135,-10,2001,1,30.1628566471255
"805",140,-10,2001,1,29.9182469593415
"806",145,-10,2001,1,29.2650532839538
"807",150,-10,2001,1,30.1170929546582
"808",155,-10,2001,1,30.3723172903061
"809",160,-10,2001,1,30.6771871118526
"810",165,-10,2001,1,30.449697458032
"811",170,-10,2001,1,29.9338186303565
"812",175,-10,2001,1,29.7022988379834
"813",110,15,2001,1,25.3156042446177
"814",115,15,2001,1,26.7408228195418
"815",135,-15,2001,1,30.3440163450631
"816",120,25,2001,1,19.1644853101006
"817",125,25,2001,1,23.4922882690209
"818",125,30,2001,1,17.048041870264
"819",130,30,2001,1,21.0030516425773
"820",135,30,2001,1,21.02546311169
"821",140,30,2001,1,21.0898173865355
"822",130,35,2001,1,15.2906614289949
"823",140,35,2001,1,18.3328358012074
"824",175,-35,2001,1,20.4334340010165
"825",140,40,2001,1,8.43630203229761
"826",145,40,2001,1,7.27351463691013
"827",145,-40,2001,1,17.7843144461855
"828",150,-40,2001,1,19.283895113308
"829",175,-40,2001,1,17.4691381535763
"830",120,0,2001,2,29.8143267388423
"831",125,0,2001,2,29.5820231534248
"832",130,0,2001,2,29.6282872763982
"833",135,0,2001,2,30.0710993564894
"834",140,0,2001,2,30.2249222342925
"835",145,0,2001,2,29.9688592882358
"836",150,0,2001,2,30.2590209818501
"837",155,0,2001,2,29.6081437736769
"838",160,0,2001,2,28.4038697002603
"839",165,0,2001,2,27.8354912670388
"840",170,0,2001,2,27.5698764825628
"841",120,5,2001,2,28.7841984129781
"842",125,5,2001,2,29.2528015501305
"843",130,5,2001,2,29.0153035525249
"844",155,5,2001,2,28.5805337959825
"845",165,5,2001,2,27.9025745706988
"846",170,5,2001,2,27.7547182117688
"847",175,5,2001,2,27.4504344081539
"848",125,-5,2001,2,28.7068836607469
"849",130,-5,2001,2,28.9352418510517
"850",135,-5,2001,2,29.5323338212638
"851",140,-5,2001,2,29.6673129701266
"852",145,-5,2001,2,29.8116140226038
"853",150,-5,2001,2,31.161602491655
"854",155,-5,2001,2,30.363996313883
"855",160,-5,2001,2,29.7857639951078
"856",165,-5,2001,2,29.8923138017274
"857",170,-5,2001,2,29.4384958027982
"858",175,-5,2001,2,29.2083504813413
"859",175,-5,2001,2,29.2083504813413
"860",180,-5,2001,2,28.7205985305832
"861",110,10,2001,2,26.0884762024083
"862",115,10,2001,2,27.7812639140929
"863",145,-10,2001,2,29.4438391768381
"864",150,-10,2001,2,29.7343399223438
"865",155,-10,2001,2,29.9343570794351
"866",160,-10,2001,2,30.1158022403417
"867",165,-10,2001,2,30.3369599092996
"868",170,-10,2001,2,29.993092310825
"869",170,-10,2001,2,29.993092310825
"870",175,-10,2001,2,29.6237118957687
"871",175,-10,2001,2,29.6237118957687
"872",180,-10,2001,2,29.5503600529145
"873",110,15,2001,2,25.245142249069
"874",115,15,2001,2,26.2306508094969
"875",155,-15,2001,2,29.0989079086824
"876",170,-15,2001,2,29.6262712489801
"877",175,-15,2001,2,29.8656849867671
"878",180,-15,2001,2,29.8405954536811
"879",175,-20,2001,2,28.8428985664542
"880",125,25,2001,2,22.8402560199029
"881",125,30,2001,2,15.7321340990208
"882",130,30,2001,2,20.5034937810888
"883",135,30,2001,2,20.071703777761
"884",140,30,2001,2,19.9318732548414
"885",130,35,2001,2,13.5981608926715
"886",140,35,2001,2,17.5672539221786
"887",175,-35,2001,2,21.173261356373
"888",140,40,2001,2,7.55454211998674
"889",145,40,2001,2,7.25734786313935
"890",145,-40,2001,2,18.8640960230829
"891",150,-40,2001,2,20.366809775806
"892",170,-40,2001,2,18.014150306824
"893",175,-40,2001,2,17.8648475037974
"894",120,0,2001,3,30.0407053676455
"895",125,0,2001,3,29.6286120181505
"896",130,0,2001,3,29.7690987260337
"897",135,0,2001,3,30.0307526814162
"898",140,0,2001,3,29.7211292349027
"899",145,0,2001,3,30.013325350293
"900",150,0,2001,3,29.9129442287686
"901",155,0,2001,3,29.5241603129529
"902",160,0,2001,3,28.7699274753373
"903",165,0,2001,3,28.5238748221633
"904",170,0,2001,3,28.0373046973727
"905",175,0,2001,3,27.725107726835
"906",180,0,2001,3,27.3166973297365
"907",120,5,2001,3,29.332640686674
"908",125,5,2001,3,29.2268472727189
"909",130,5,2001,3,28.9505197871967
"910",150,5,2001,3,29.077657914553
"911",155,5,2001,3,28.8323969193626
"912",160,5,2001,3,28.6308103875845
"913",165,5,2001,3,28.510055807143
"914",170,5,2001,3,28.1026245568061
"915",175,5,2001,3,27.9336374066535
"916",125,-5,2001,3,29.7280018000673
"917",130,-5,2001,3,29.5259556870808
"918",135,-5,2001,3,30.1417932846556
"919",140,-5,2001,3,30.4660472966204
"920",145,-5,2001,3,29.8660620493639
"921",150,-5,2001,3,30.4232412362006
"922",155,-5,2001,3,30.1586269527201
"923",160,-5,2001,3,29.9703852983948
"924",165,-5,2001,3,29.5622172235189
"925",170,-5,2001,3,29.1228407010346
"926",175,-5,2001,3,28.9381892219708
"927",175,-5,2001,3,28.9381892219708
"928",180,-5,2001,3,28.7511622440474
"929",110,10,2001,3,27.2579584386049
"930",115,10,2001,3,28.3665618370362
"931",150,10,2001,3,27.756016426885
"932",145,-10,2001,3,29.4856958308763
"933",150,-10,2001,3,29.8879817026594
"934",155,-10,2001,3,29.8372717832791
"935",160,-10,2001,3,30.090868978796
"936",165,-10,2001,3,29.6946955913867
"937",165,-10,2001,3,29.6946955913867
"938",170,-10,2001,3,29.7415335658698
"939",175,-10,2001,3,29.7139095432925
"940",175,-10,2001,3,29.7139095432925
"941",180,-10,2001,3,29.6763122630616
"942",110,15,2001,3,26.1332087345369
"943",115,15,2001,3,27.088555307908
"944",155,-15,2001,3,29.0152614879628
"945",160,-15,2001,3,29.4664318707525
"946",175,-15,2001,3,29.2797271383673
"947",125,25,2001,3,23.5420830776159
"948",125,30,2001,3,14.8061306042618
"949",130,30,2001,3,20.2979331843123
"950",135,30,2001,3,19.8551033898368
"951",140,30,2001,3,19.4930779469091
"952",130,35,2001,3,13.3831296587742
"953",140,35,2001,3,16.4229089025897
"954",170,-35,2001,3,20.7497034573192
"955",140,40,2001,3,7.16383357219804
"956",145,40,2001,3,6.77521628308757
"957",150,-40,2001,3,19.9290317717274
"958",170,-40,2001,3,18.5243983564943
"959",175,-40,2001,3,18.1564298186807
"960",170,-45,2001,3,14.0967239704891
"961",175,-45,2001,3,13.9842213030645
"962",120,0,2001,4,30.1330544549935
"963",125,0,2001,4,30.0148824795615
"964",130,0,2001,4,29.7353338718536
"965",135,0,2001,4,29.6792853625518
"966",140,0,2001,4,29.7153112754813
"967",145,0,2001,4,30.1038156633341
"968",150,0,2001,4,29.8899223771828
"969",155,0,2001,4,29.5731857999626
"970",160,0,2001,4,29.0227899725768
"971",165,0,2001,4,28.7551937659193
"972",170,0,2001,4,28.3402814215917
"973",175,0,2001,4,28.1809920405968
"974",120,5,2001,4,30.1754408969097
"975",125,5,2001,4,29.5806883268039
"976",130,5,2001,4,29.5328025119505
"977",150,5,2001,4,29.0868509612849
"978",155,5,2001,4,29.0472536139955
"979",160,5,2001,4,28.9007582964786
"980",165,5,2001,4,28.5852301642749
"981",170,5,2001,4,28.3033002733652
"982",175,5,2001,4,28.1508122429265
"983",125,-5,2001,4,29.8957430404056
"984",130,-5,2001,4,29.8549498657184
"985",135,-5,2001,4,29.5435045304492
"986",140,-5,2001,4,30.1995762266764
"987",145,-5,2001,4,29.8030092548631
"988",150,-5,2001,4,30.028633565351
"989",155,-5,2001,4,29.840210108243
"990",160,-5,2001,4,29.6420352173849
"991",165,-5,2001,4,29.6549444136561
"992",165,-5,2001,4,29.6549444136561
"993",170,-5,2001,4,29.527836607356
"994",175,-5,2001,4,29.3038733919496
"995",175,-5,2001,4,29.3038733919496
"996",180,-5,2001,4,29.1287511187022
"997",110,10,2001,4,29.1059891452958
"998",115,10,2001,4,29.552748940989
"999",155,10,2001,4,27.936560572314
"1000",145,-10,2001,4,28.3098260290757
"1001",150,-10,2001,4,28.9319373967162
"1002",155,-10,2001,4,29.3588696702664
"1003",160,-10,2001,4,29.8542556069474
"1004",165,-10,2001,4,29.8301175498962
"1005",170,-10,2001,4,29.6083876999928
"1006",170,-10,2001,4,29.6083876999928
"1007",175,-10,2001,4,29.669770799566
"1008",175,-10,2001,4,29.669770799566
"1009",180,-10,2001,4,29.6706650980909
"1010",110,15,2001,4,27.5519743025725
"1011",115,15,2001,4,28.8033301632153
"1012",155,-15,2001,4,28.3910870199928
"1013",170,-15,2001,4,29.1140789600395
"1014",175,-15,2001,4,29.1137851720706
"1015",180,-15,2001,4,29.1935574428398
"1016",125,30,2001,4,16.4965248916966
"1017",130,30,2001,4,21.5912352288574
"1018",135,30,2001,4,20.1870597669733
"1019",140,30,2001,4,19.9520616676785
"1020",130,35,2001,4,14.8378954331664
"1021",140,35,2001,4,17.8906480473218
"1022",140,40,2001,4,8.58782070524694
"1023",145,40,2001,4,9.14249281514647
"1024",145,-40,2001,4,16.6592682546983
"1025",175,-40,2001,4,17.0374492968037
"1026",120,0,2001,5,30.3078254003156
"1027",125,0,2001,5,29.6041398388832
"1028",130,0,2001,5,29.8605211703829
"1029",135,0,2001,5,30.2795247468889
"1030",140,0,2001,5,30.2326913578336
"1031",145,0,2001,5,30.3156478903857
"1032",150,0,2001,5,29.9702884323339
"1033",155,0,2001,5,29.8033334439591
"1034",160,0,2001,5,29.5899925435196
"1035",165,0,2001,5,29.3833951521724
"1036",170,0,2001,5,29.1202571328799
"1037",175,0,2001,5,28.6287391375541
"1038",180,0,2001,5,28.6409053001885
"1039",120,5,2001,5,30.1170083901115
"1040",125,5,2001,5,29.8950133197748
"1041",130,5,2001,5,29.6117054335959
"1042",155,5,2001,5,29.1949787787051
"1043",160,5,2001,5,29.003670244247
"1044",165,5,2001,5,29.01352488113
"1045",170,5,2001,5,28.7952298518377
"1046",175,5,2001,5,28.5286048273366
"1047",125,-5,2001,5,28.9767528577088
"1048",130,-5,2001,5,28.7107576691628
"1049",135,-5,2001,5,28.8128882954993
"1050",140,-5,2001,5,29.0816707134247
"1051",145,-5,2001,5,29.5367177681311
"1052",150,-5,2001,5,29.7306262882532
"1053",155,-5,2001,5,29.725131355259
"1054",155,-5,2001,5,29.725131355259
"1055",160,-5,2001,5,29.8825788429643
"1056",160,-5,2001,5,29.8825788429643
"1057",165,-5,2001,5,29.894738785412
"1058",165,-5,2001,5,29.894738785412
"1059",170,-5,2001,5,29.7206223145425
"1060",175,-5,2001,5,29.5863628563215
"1061",175,-5,2001,5,29.5863628563215
"1062",180,-5,2001,5,29.345303179798
"1063",110,10,2001,5,29.8322235530565
"1064",115,10,2001,5,30.3928394325814
"1065",155,10,2001,5,28.9911528061296
"1066",160,10,2001,5,28.7093014980022
"1067",165,10,2001,5,28.5125698569608
"1068",145,-10,2001,5,27.4535626109338
"1069",150,-10,2001,5,28.2263661968612
"1070",155,-10,2001,5,28.7565140490449
"1071",160,-10,2001,5,29.5629858932433
"1072",165,-10,2001,5,29.5812007000086
"1073",165,-10,2001,5,29.5812007000086
"1074",170,-10,2001,5,29.3711232126232
"1075",170,-10,2001,5,29.3711232126232
"1076",175,-10,2001,5,29.4725388840987
"1077",175,-10,2001,5,29.4725388840987
"1078",180,-10,2001,5,29.3453644022259
"1079",110,15,2001,5,29.0151499064459
"1080",115,15,2001,5,29.9827273122434
"1081",170,-15,2001,5,28.590950916583
"1082",120,25,2001,5,23.8482932418026
"1083",125,25,2001,5,25.8326587004533
"1084",125,30,2001,5,19.5132069397813
"1085",130,30,2001,5,23.0569002157059
"1086",135,30,2001,5,21.6840337398492
"1087",140,30,2001,5,21.9782946762179
"1088",145,30,2001,5,21.1611865327517
"1089",140,35,2001,5,20.4481002887943
"1090",145,35,2001,5,20.1236109542391
"1091",140,40,2001,5,12.4134908559745
"1092",145,40,2001,5,11.3309583867547
"1093",175,-40,2001,5,15.8509446739431
"1094",120,0,2001,6,29.6962199311419
"1095",125,0,2001,6,29.5335263006194
"1096",130,0,2001,6,29.762673596084
"1097",135,0,2001,6,30.0293580731958
"1098",140,0,2001,6,30.1313183668255
"1099",145,0,2001,6,30.2446209038571
"1100",150,0,2001,6,29.9988116112797
"1101",155,0,2001,6,29.7459610195662
"1102",160,0,2001,6,29.6725483300235
"1103",165,0,2001,6,29.6091057595568
"1104",170,0,2001,6,29.5210591397156
"1105",175,0,2001,6,29.0305225856952
"1106",175,0,2001,6,29.0305225856952
"1107",180,0,2001,6,28.5530744625621
"1108",120,5,2001,6,29.5582272147294
"1109",125,5,2001,6,30.2241324768595
"1110",130,5,2001,6,30.0627365484501
"1111",155,5,2001,6,29.8530353386694
"1112",160,5,2001,6,29.5582116272736
"1113",165,5,2001,6,29.2267848390758
"1114",170,5,2001,6,28.878242878528
"1115",175,5,2001,6,28.7821351130335
"1116",175,5,2001,6,28.7821351130335
"1117",180,5,2001,6,28.4860573193031
"1118",125,-5,2001,6,28.3616251799816
"1119",130,-5,2001,6,27.8182895692506
"1120",135,-5,2001,6,27.6220234926406
"1121",140,-5,2001,6,28.1288863817851
"1122",145,-5,2001,6,29.4759255966399
"1123",150,-5,2001,6,29.7289685664946
"1124",160,-5,2001,6,29.6469574374537
"1125",160,-5,2001,6,29.6469574374537
"1126",165,-5,2001,6,29.8757564052632
"1127",170,-5,2001,6,29.9043081574169
"1128",170,-5,2001,6,29.9043081574169
"1129",175,-5,2001,6,29.8071013208833
"1130",175,-5,2001,6,29.8071013208833
"1131",180,-5,2001,6,29.3542575881792
"1132",110,10,2001,6,29.9703790718982
"1133",115,10,2001,6,30.3076104380278
"1134",155,10,2001,6,29.8100124766387
"1135",140,-10,2001,6,27.2414395415916
"1136",145,-10,2001,6,26.3690349343678
"1137",150,-10,2001,6,27.1811206058414
"1138",155,-10,2001,6,27.9887374322921
"1139",165,-10,2001,6,29.2069969309565
"1140",170,-10,2001,6,29.0281732546446
"1141",170,-10,2001,6,29.0281732546446
"1142",175,-10,2001,6,29.0771823177563
"1143",175,-10,2001,6,29.0771823177563
"1144",180,-10,2001,6,29.3554117909062
"1145",110,15,2001,6,29.3568079981651
"1146",115,15,2001,6,29.889805163904
"1147",120,25,2001,6,26.2456188311867
"1148",125,25,2001,6,27.3085993383211
"1149",125,30,2001,6,21.8342608651649
"1150",130,30,2001,6,23.6946350701899
"1151",135,30,2001,6,23.8757685708528
"1152",140,30,2001,6,24.1776852122816
"1153",145,30,2001,6,23.5790378536595
"1154",150,30,2001,6,23.0679383181691
"1155",155,30,2001,6,23.2221725464652
"1156",125,35,2001,6,19.6866126692722
"1157",130,35,2001,6,19.5831516080981
"1158",140,35,2001,6,21.3638310639412
"1159",145,35,2001,6,21.7342735634212
"1160",150,35,2001,6,19.4773060589358
"1161",155,35,2001,6,18.4862637543344
"1162",140,40,2001,6,15.0801489306787
"1163",145,40,2001,6,13.4916227161278
"1164",175,-40,2001,6,14.6982624137447
"1165",120,0,2001,7,29.7069413635947
"1166",125,0,2001,7,28.4852852856377
"1167",130,0,2001,7,29.0902242355142
"1168",135,0,2001,7,29.9252603379124
"1169",140,0,2001,7,29.6196820693152
"1170",145,0,2001,7,29.391618683148
"1171",150,0,2001,7,29.3430250361821
"1172",160,0,2001,7,29.7822526340227
"1173",165,0,2001,7,29.8944208473308
"1174",170,0,2001,7,29.743054828005
"1175",175,0,2001,7,29.6161586613351
"1176",175,0,2001,7,29.6161586613351
"1177",180,0,2001,7,29.2445204989088
"1178",120,5,2001,7,29.419081606372
"1179",125,5,2001,7,29.5110173630869
"1180",130,5,2001,7,29.1759219647281
"1181",155,5,2001,7,29.6577368386394
"1182",160,5,2001,7,29.8448944391629
"1183",170,5,2001,7,29.3258865648834
"1184",175,5,2001,7,29.1871869098799
"1185",175,5,2001,7,29.1871869098799
"1186",180,5,2001,7,29.0736084112579
"1187",125,-5,2001,7,27.3528035152756
"1188",130,-5,2001,7,27.056864829301
"1189",135,-5,2001,7,26.6076307525808
"1190",140,-5,2001,7,26.3486819100547
"1191",145,-5,2001,7,28.5949776409046
"1192",150,-5,2001,7,28.6737319475524
"1193",155,-5,2001,7,28.9163075242079
"1194",160,-5,2001,7,29.313807042357
"1195",165,-5,2001,7,29.6019795326496
"1196",170,-5,2001,7,29.8487451891225
"1197",175,-5,2001,7,29.6976058301156
"1198",175,-5,2001,7,29.6976058301156
"1199",180,-5,2001,7,29.4343813869711
"1200",110,10,2001,7,28.1453012761166
"1201",115,10,2001,7,28.5372428853122
"1202",155,10,2001,7,29.7796925819776
"1203",145,-10,2001,7,25.68663639419
"1204",150,-10,2001,7,26.6785864308999
"1205",155,-10,2001,7,27.7907098559416
"1206",175,-10,2001,7,28.9838843321598
"1207",175,-10,2001,7,28.9838843321598
"1208",180,-10,2001,7,29.1394547710243
"1209",110,15,2001,7,29.0356358356094
"1210",115,15,2001,7,28.3239582630025
"1211",120,25,2001,7,28.1696119884729
"1212",125,25,2001,7,29.3774926385082
"1213",125,30,2001,7,28.5841202163191
"1214",130,30,2001,7,29.5595757253699
"1215",135,30,2001,7,29.0956179698383
